element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
623,46.14047808920193,63.93318883349387,26.77062944950559,-1729.0116265937368,6006.090824613526,-56678.739300752124,30104.23252641924,-15774.894443678371,4303.317140964701,-62900.169028008444,-22922.209704149627,33420.71862942574,-78657.72431607805,-52510.02781439858,3621.731773413354
624,47.4396196635153,65.76989884205058,26.770607827644316,-46124.547111803746,-7362.821896948619,-97426.06923707214,-7663.737540003303,-8475.743428954775,-809.4905848641342,-98261.49209111341,-47474.75748870816,-5177.188666002938,-74666.55337095211,-13805.066830510403,3496.524957072639
625,47.663720759891,62.974380400262234,7.2499480995999495,-59423.91373836793,-21134.214549659286,-473148.06701136037,42179.65784555386,119.49638011702015,3855.014302668488,-473184.15132775373,-86574.12442996663,6052.080458332809,-477800.62532383204,-91124.71507718832,-10412.129762178125
626,48.87388390445776,64.56627369935207,7.249939045042825,-59966.66505003834,-24313.70746740111,-532763.5792009293,40182.03025548458,6233.861763319598,1123.1757516072855,-532840.8446123411,-86085.51383447845,1882.4067284506987,-536478.8378761164,-88076.65370110884,-11613.423303518171
627,47.66375184317948,62.97441467872255,13.749872997741596,-48451.300931067104,-9287.589401345133,-363310.857699686,40356.25320961253,-15806.241331061025,3189.4534591677575,-364094.9701904312,-73303.5566514072,16348.77880974019,-367866.0190313966,-81709.77565979672,2267.0777025269954
628,48.87391351181226,64.56630798100814,13.749856484826187,-38829.560933344575,-6243.812162826696,-382229.5521647654,32133.107597087237,-7264.772505998507,-1952.335318207936,-382375.0710485853,-58550.28056848618,13622.426356134712,-385340.8343639702,-61838.72420849149,3431.9082098366644
629,47.66379378576374,62.974459067625546,20.24981953205657,-43038.90282937132,-10196.793564479012,-234674.67828777694,25501.281828011895,-24531.811009763565,3947.6752591061168,-237555.80402507307,-55700.993316544336,5346.422659990116,-238047.8645866986,-66557.85102885436,-3328.9835669039794
630,48.87395305385797,64.56635148360229,20.249800553043613,-27280.680124646493,-3945.537760284722,-235379.45408804636,12660.038937236128,-15169.732552499141,-1562.8326580832183,-236372.13667198663,-32725.707068261025,2492.1717672701247,-237073.19500208134,-35641.31758014788,-2828.918775923345
631,47.58820436724128,62.87501212625906,26.749793538364678,3520.5851198128967,17812.58467595275,-51641.07791722979,25274.438506164053,-45856.54831445664,4720.4911837364925,-77527.99565378606,-2836.4284160705174,50056.515948392436,-79637.38544223549,-54856.14122313817,3519.47093743418
632,48.94963133268128,64.66589051067514,26.749771295066232,-45954.71133055329,2603.3514023646094,-94625.35194937835,-14449.518637452455,-36832.84034977715,2444.541061934489,-107090.82672158863,-49132.71135780141,18246.826201823013,-74758.33582456748,-12854.8622926502,3400.252896540359
633,48.95624507406106,61.95255267109863,7.249947288133503,-59087.638749106525,-27788.985322734647,-478736.56937485747,43721.31514430436,117.65449294797355,6098.515317692213,-478825.7767519305,-89813.77698083954,3026.360286071312,-482491.7047394605,-93187.54417075272,-10599.959581596773
634,50.19626006931768,63.521752358990184,7.249938033129382,-60170.44756048308,-27362.336840935095,-538824.3795169359,42961.09191521444,2517.263099598618,4796.836424553638,-538881.0232107403,-89738.618008814,2262.4773012001715,-542582.243257311,-91778.73820351266,-12364.510538434146
