element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
66,3.8787035373854573,80.90620329160632,27.520831066070528,-40501.34059263596,-90594.83254461108,-171984.2637876029,-274268.6363392778,-23554.594895931987,-45074.19771186173,-353570.13953711535,-160172.91334425192,210662.61595651731,-76733.53710802678,9628.814148255055,242324.4247504876
67,3.7833041036278345,78.87199280203309,28.22916334674507,-65386.834758301215,-334564.9414921655,-255988.00276784762,-73660.777291947,-107875.85787427459,18717.069407656334,-417365.7816092314,-202692.34337569855,-35881.65403338455,-39831.058931569045,25664.473878200177,384760.57656559086
68,3.880398506615611,80.94262248915715,28.229162100401478,-17472.427410923778,-69704.87744566673,-153472.53241990745,-367382.2061533944,-21701.795817653187,-63850.29657009481,-424959.40491431643,-142555.0339391536,326864.60157697205,-57356.89763515162,17373.978535826373,284563.037598511
69,3.7795318927906543,78.79135274696085,28.937494041433858,-49833.612148215725,-342916.217156652,-232158.52741287963,17239.7450100035,-60468.7671866426,44364.63145865255,-373110.9287697755,-212222.42881041174,-39574.99913756042,-38009.787020509466,39487.398862801434,453076.5208796116
70,3.8841753662240746,81.0232633415437,28.937493000265036,-8017.286095893523,-44867.45648306045,-142718.86014111908,-459735.2612318011,-36918.382274905445,-42120.3639534971,-495377.61895051925,-133928.09689640097,433702.1131268472,-41928.23210536741,28075.90332226816,327695.6920843514
71,3.7753692574809983,78.70290964317701,29.645824539164202,-39851.114168412925,-336497.08686339477,-209032.24677405984,52885.676278007115,20096.1834286743,48641.5487474167,-346668.6653650679,-221765.76157490688,-16946.02086589269,-28874.351162293995,51076.429651307226,488588.44249787927
72,3.8883427529792,81.11170672790384,29.645823997742543,5458.179285793753,-15316.424717919619,-119694.42000611927,-502553.30117627874,-62337.22778977699,16632.39210898021,-510381.0239308996,-121861.3431540943,502689.7016467488,-26628.180918139074,41870.15297712003,352667.5556891525
73,4.111661511847766,78.89206435587056,27.229165553581,-96073.18349377527,-317851.29866902565,-260768.48789041984,-274894.3669386452,-103089.75704893825,-25084.810217488943,-539202.3547069117,-228973.39697095955,93482.78162465044,-49363.15863806377,6153.14124796591,315951.0929452457
74,4.217854865204058,80.88923167818459,27.229164249816783,-55415.48227414118,-107309.07904814195,-199647.03640742396,-268713.6351178917,-40628.25162865684,-18426.956390240353,-362426.9863001691,-189030.73826472816,189086.12683519002,-89545.53417636617,5933.99838481101,234834.08963739895
75,4.110298736086142,78.86605947574805,28.02082946736521,-81465.11656775614,-366316.01553715445,-268555.5093810823,-199160.9730729341,-116271.7713634507,2710.7811492478986,-512551.6649921845,-235787.62475002583,32002.64825621749,-44637.049335159136,15271.591183757035,374930.4521619863
76,4.219225225143741,80.91523762824951,28.020827820308057,-40046.502645117114,-115398.94112438097,-185112.27885035335,-333980.29181794275,-47794.2127369372,-33271.127875329454,-427606.3111081309,-171440.22396476945,258488.81245304883,-67000.78363826989,11780.673373597072,266094.15531115007
77,4.106299937581015,78.79064572948491,28.81249333762969,-63134.989714135794,-383455.3545448616,-247191.83456806862,-136344.2160592431,-73383.58083858826,28047.29900926344,-451316.8344424068,-240751.13229367288,-1714.2120909862147,-42378.513934183444,30385.597029428835,445384.0315421632
78,4.223230183610038,80.99065243298415,28.812491843205972,-28343.046718046997,-102845.54811878978,-168596.0010862683,-416873.4734977961,-61817.368728852336,-22178.292120737937,-495386.48144737905,-158578.5075496962,354180.39307397,-48926.753125835414,22728.95566320883,307892.96960221406
79,4.101032167665695,78.69182853168361,29.604157011078346,-53176.81646564089,-383864.6734865935,-223543.54390817985,-105438.894898563,4004.9969167265435,42597.23634198572,-415943.4893306905,-229823.55970616406,-14817.984823559715,-30372.847614358103,44561.817375368715,489511.1546219998
80,4.22850393017921,81.08947018728392,29.60415604243715,-11871.769556886395,-72497.77881501394,-135564.12725243604,-467053.6600048319,-80014.96272261276,23602.028247105693,-514993.302816898,-139892.73974552646,434952.36693808815,-29270.36227974672,37755.93928414649,337521.7620624268
81,4.441346084789674,78.87349040772243,26.937498757115605,-106260.43172179126,-328987.05726973544,-269422.61111547006,-321673.3573838037,-106522.91636470899,-13671.13053956388,-586628.786647185,-247471.78853793448,129430.47507812268,-59174.06986065306,1975.1968678447781,320020.28243912326
82,4.55377965208402,80.87032593445929,26.937497194906605,-66340.78493664847,-113114.47605221323,-219623.75660306925,-287948.88830402587,-53493.00944017035,-3550.5582436878112,-389024.2687146659,-211930.11712612477,201875.3682488597,-101264.0130589445,3164.176752898721,229924.3523013903
83,4.4404726577569535,78.85789098500459,27.812495805137548,-91139.83859153246,-388259.2742078187,-278605.3222560255,-284662.2424217377,-123464.9002717161,1667.9252352074927,-596043.3026672112,-255404.2580884553,93443.12570028966,-49030.15850074186,7271.728602905094,376110.7938008503
84,4.554663113554819,80.88592643987958,27.81249377476878,-55439.46453069629,-143747.81436233508,-208909.7220753298,-339086.2086730977,-69462.89304805259,-16215.909794093723,-457555.1056507825,-195424.9004727288,244883.00515515017,-75916.95955285194,7192.681851226366,256186.17818636913
85,4.436523806036057,78.78769047109267,28.687492597309312,-70555.14301809111,-412240.65350852575,-256879.7832132279,-255696.92255593053,-85987.64083269156,22343.00725323486,-563109.5450081555,-253775.41409861585,77209.37936692659,-43882.6136781856,22536.669836752066,445763.46589872974
86,4.55861986864886,80.95612823737918,28.687490651937885,-44430.60130683197,-147004.38297466582,-188857.29012421978,-415770.148117877,-84553.29527088604,-10988.317469037713,-529400.2503278167,-178566.39994381662,327674.3758659157,-54403.197972315924,17272.005254403808,294206.8913279155
87,4.430378674359714,78.67848900245346,29.562489228809838,-62368.785401742134,-423678.98054759554,-234678.45155542705,-239553.12009087793,-17190.60940893925,40241.96586763363,-543082.0109285029,-241059.05238989164,63414.84581362979,-29675.430230049322,38454.842020050004,496329.26710295025
88,4.564772277600793,81.0653308807969,29.56248780663989,-27105.558867179167,-123236.19956797657,-148899.93001383866,-473542.1539773915,-95918.04539559463,28147.302331779418,-557957.7252097952,-155052.48750231107,413768.52426311193,-31012.826472278255,32920.04958387309,326564.2003372004
89,4.767913020206717,78.85514102101892,26.645831950914538,-123626.02570963488,-353538.4017359845,-285247.43084745755,-370783.69100163976,-120144.05418119361,-2043.2357769958248,-653271.5018708857,-269928.0859413569,160787.72951916576,-68316.09248642158,-2513.8046767162164,318354.27743550064
90,4.892821424427493,80.85119555734293,26.645830105427088,-71196.83072717057,-105767.30907402857,-229539.34297810128,-296482.4409679504,-61700.86252796252,13530.861960711733,-393419.03030520584,-227747.70133139042,214663.24885729578,-111893.37077290213,274.8008813910068,221466.47334078955
91,4.767626713076748,78.84994192976586,27.604162136647602,-108354.21384035045,-424362.7923798788,-298836.3172512839,-363520.4083934521,-141530.6072500434,4473.880578661023,-697149.0911386138,-279892.6037780328,145488.37144513335,-56035.69301408061,-597.2432264800219,373614.12116514164
92,4.893120490786354,80.85639603472767,27.6041596821939,-61554.783148181,-151070.13069802348,-223674.01844316733,-340373.9106468639,-84280.94883500945,-787.5286125637385,-466709.40572496713,-213134.17028237387,243544.64371796933,-85953.74550245544,2761.793374514886,248072.42547903003
93,4.763582041446243,78.78496607165145,28.562491835654342,-85753.18631961159,-455904.03291672317,-273012.1780360561,-366320.384328969,-107416.33220349567,20854.855482967705,-696803.5829521952,-270574.0799436239,152708.26562342857,-47960.216661814,12962.762466689268,436826.95800287096
94,4.897175114442003,80.92137363976144,28.562489374947816,-51955.483095023345,-168338.32028210105,-201328.10430157863,-410275.46550994605,-101721.14269967357,-1324.2187738784648,-542484.4236414494,-191884.762277417,312747.2782401633,-60026.03224173632,11603.919163316525,282904.6011626398
95,4.756072403230415,78.6654135212583,29.520821437559384,-81414.83697125484,-483790.31998822594,-251666.51442524712,-369892.44987358386,-44432.80269440271,40132.44949049927,-704366.0445310927,-259191.0121632981,146685.38530966325,-32803.702562963495,28798.406908954174,487349.53500100644
96,4.904693487514183,81.04092784605916,29.52081947117294,-34635.59326948156,-153926.41437667995,-156219.6324710382,-470328.1447662527,-107019.4245369565,32299.881119650785,-576824.5781302929,-164209.67583015072,396252.613843244,-32925.74002907598,27168.675053998104,315738.8487044937
97,5.257350254566063,78.82141019877562,26.354164937388095,-26033.93927794572,-190665.24280060796,-208541.17707908768,-205349.0454604153,-56703.93181634167,66929.9483720652,-330437.85327337397,-229834.61008281203,135032.1041985446,-84514.3223533507,-5129.464115308582,344581.7898927128
98,5.400967117119357,80.81623521538225,26.354162563707582,-27891.74313139733,-66310.57819027065,-214317.55134359878,-173118.29054829304,-34918.63182795743,59707.272547764325,-238176.52004327328,-210404.8497288209,140061.49710682742,-134789.2975296608,-2193.7693255191525,228335.12003063393
