element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
4441,59.93367349520083,50.685655757814914,15.67607915509403,694443.2231692544,-356752.79505116947,77744.7690525577,-281708.60757542064,249870.75303657423,-200008.13177528363,-498875.7960942024,61993.75055289921,852317.2427119457,-597520.8574331042,-141079.4456100563,450218.317058947
4442,60.69515573441899,51.33364477246026,15.675672079785013,716093.5439654763,-182574.0847584802,100906.04005231195,-331417.86777006707,295675.0871218477,-48447.086103778944,-428836.95350357227,210416.34862590113,852846.1041369794,-566203.6061594944,-51652.59607027428,497544.2519641535
4443,61.45663786026421,51.98163559217785,15.675270833287428,778258.4858900522,-33865.10617738997,115526.56306660052,-382025.306888732,272480.79019007646,24060.722665469577,-338370.2801259111,260566.1720417336,937724.0508634404,-532499.832451685,10679.105535821798,558593.9873655906
4444,62.21812192407522,52.62962608253471,15.674865264036923,863450.0827222776,79298.9406714098,167561.61485848684,-440284.14295284863,189670.80151644675,21776.949799502734,-207170.64770012637,252716.09600557716,1064765.1899467232,-446845.26729276567,7880.610325011992,638067.6790028384
4445,59.9341264551246,50.68609667925246,17.183848068651756,658963.7952358816,-251326.66437457874,-93729.89653921628,-300502.3932540514,199656.36054244923,-206475.63383281406,-408735.8133869645,-98898.69129395505,821541.7390030061,-666826.0103303198,-133866.7143233805,487381.83020922047
4446,60.69561448131387,51.334079229534936,17.183444952847555,693568.0719969242,-63001.44283544735,40182.70516209448,-373305.429732018,231641.2403164907,-87083.30139015205,-315383.53157905623,104401.45226959982,881731.413633028,-520699.19562152185,-72982.02500860464,586611.2830899636
4447,61.457101248351805,51.98206241391079,17.183045919849583,763418.284136429,102128.1050636767,162802.62841094827,-446667.6257562445,217343.0086622643,-19863.957691371597,-216148.5676904715,239545.21594523048,1004952.3693562949,-393851.62273516884,-12545.829605118804,696042.2322793435
4448,62.21858862795237,52.63004440180205,17.18264434074866,853537.999006308,232717.29827188156,312907.3406909494,-523900.1343032096,163783.77139534472,-2003.1610626940665,-113283.6888899125,352109.13568673254,1160337.1911723188,-228963.5656713403,4656.326446207226,811099.12015529
4449,59.93456808385743,50.68652369499443,18.691610586438973,623782.9881831388,-137768.9835041014,-203220.5627033871,-324763.4786951513,155376.37908623787,-206424.98928496658,-333188.06772345724,-188548.28319070116,804529.7928898085,-685592.0796631385,-122819.11425364668,550854.3433768615
4450,60.696060754669595,51.33450038086245,18.6912169725903,667059.791469279,58586.504881317014,-5950.7949149589,-415128.498076399,175565.20028577824,-115060.08106640016,-213549.483558569,19326.541019820805,913918.4439743853,-472426.94029200764,-82120.5910892371,684072.866178028
