element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
2832,43.023092046854835,69.20677885278795,10.566025070945821,-578661.4150526127,235412.17034982843,-2215745.096351698,-241318.81482474218,380263.47234042484,-71145.29514461591,-2274081.420313076,-644230.1775093795,359317.25676797295,-1508202.065418407,12160.794459136485,139527.4731461666
2833,41.447599279830044,66.65460475149607,12.121276665373191,-838754.4139456296,152963.74078490364,-993243.5242478958,-390054.42473751993,-192143.77161870387,362982.21426775726,-1294754.0529088657,-742072.5414331686,357792.39693341247,-468191.5205477722,-174038.61281381446,528014.4244230023
2834,41.9728222310539,67.50542089582528,12.121067643637893,-650458.4519600889,168280.48874337366,-1203578.6527034054,-351429.3388627306,134146.82487353423,297950.0161869297,-1380907.4777926991,-603638.74165525,298789.60352782876,-629598.7025835661,-54625.76758774741,387289.1641238398
2835,42.49804795473314,68.35623903747324,12.120864063235555,-504107.5528682694,223652.76116754557,-1484256.7858073618,-326656.66376539634,307539.5421898888,143141.5028032429,-1575912.574852239,-568419.2714892111,379620.2688333645,-839195.8182084644,28592.03968683048,316055.605343446
2836,43.02327414052359,69.20706037165873,12.12065577316531,-403393.8827025659,288240.9033571963,-1773858.4747642349,-328226.4269345005,342375.73267380486,-103213.86468482032,-1831000.703159791,-533659.1161372405,475648.3651874274,-1050029.0339458282,7093.281443603016,362756.9429871818
2837,41.44781927399787,66.654885282158,13.675955066671618,-771242.0058561998,163281.7079765807,-1193106.2731529577,-391117.73496401473,-217286.8937737273,313789.9348016014,-1360319.3360026185,-809729.8630413674,368982.6280114092,-579504.4149743435,-170329.90753016452,413514.7319164499
2838,41.973034230827444,67.50570741192496,13.675735782004043,-543751.6514411654,182810.7125573398,-1222031.6800284083,-375818.35844957276,67720.35537530477,235843.80576943496,-1318908.7718304978,-606877.9025614012,342814.0554796648,-593213.2849807859,-73177.75427513337,410269.04642640334
2839,42.49825100228801,68.35653014385937,13.675520663165225,-354290.81366282166,245610.24078179977,-1303627.7986315333,-373908.15545168106,237372.05343682593,90790.33753208739,-1361837.4548315005,-493321.0648277226,442850.1481466678,-652599.5869037927,9082.780256210703,450259.6000634146
2840,43.02346746073489,69.20735462705893,13.675302186017353,-204875.8264983301,324370.4854556621,-1386036.0896600378,-393260.8207726625,301909.21013712045,-122371.27447634004,-1440331.5920944158,-413197.7601594374,586987.9215511478,-690218.5726243651,3858.3213307345336,564342.6604053294
2841,41.44803988098851,66.65517088368614,15.230623879340852,-659700.5308975213,171974.8754816156,-1280415.6664458287,-396164.56120307493,-231803.3828655348,264827.20035840984,-1383003.377238498,-775237.7012294809,390099.7566062446,-661880.4662721117,-159335.6566070733,376676.57878318836
2842,41.97324784110495,67.50599789205557,15.23040145604499,-405832.7687922963,193325.65467101394,-1181557.7908432789,-397465.1925338018,13311.95421943633,180255.717029002,-1229199.3131964332,-559364.8647840067,394499.27301587875,-555355.322891081,-89664.99676846298,467502.3624927502
2843,42.49845687768121,68.35682447541163,15.230182094409557,-184972.73728184,260842.50238195882,-1120866.0855735631,-411386.65337791725,175639.6668274128,47903.048545854,-1154194.8999827742,-406503.9637293975,515702.54323872697,-498343.19190495374,-12396.874288238396,584410.9195339937
2844,43.02366504866179,69.20765171735819,15.229960524111013,-324.22927029890707,347407.0004531122,-1055545.709670634,-442526.395283236,261665.8666970724,-132320.4221579262,-1105524.123857804,-300203.1811216204,697264.3664916035,-416314.5779404197,291.50095876940486,743082.3673566061
2845,41.44825646158565,66.65545431639434,16.78528629674392,-521119.0504825468,181111.79985760566,-1281733.7266247408,-406236.5445018971,-238591.10364939476,219252.08046991474,-1352498.714291913,-692187.2996544555,422945.03669668676,-705301.1090991097,-146257.3549114291,392673.45480830903
2846,41.97345830666057,67.50628525531245,16.785065716687704,-251110.8265910153,203404.5737353115,-1100457.3611201493,-418229.1705713828,-30510.23533484285,131767.55210025603,-1121366.8122117743,-484584.30495590763,457787.50319182896,-514722.961656044,-98440.31527954542,544618.8587813249
2847,42.49866067370264,68.3571150603045,16.784847246779663,-9165.332334585895,272347.93792322854,-945823.143490425,-442524.0519129483,122704.34230335176,12998.49272473525,-962108.1209004717,-321916.19821314333,601383.7812118323,-373242.51731807995,-31580.174069609748,712267.3632726364
2848,43.02386181756637,69.20794472908864,16.784627540840262,200247.26191440766,362239.25494370516,-783027.0305953517,-479998.54079029826,224365.54337094259,-136405.00744884743,-827852.1507629594,-202992.14761017746,810303.7846358983,-216939.23505565888,-2774.1834352998194,900557.376179367
2849,41.448466094142404,66.65573085054652,18.33994506096727,-368132.74825689464,192377.19145603554,-1217769.8381297153,-421296.5566641591,-240126.8289219939,179509.251657235,-1272700.8545344542,-591061.7971873726,470237.25679125264,-707637.7169776213,-132102.82778418984,444081.5432080813
2850,41.97366255026892,67.50656494517554,18.33972945920985,-90122.73563192155,214624.50128849025,-992624.6292481924,-439347.59324099525,-64941.83883217769,90940.2622572645,-1002136.9415040038,-400571.2247541934,534585.3026665736,-470550.15899819613,-98548.06264546775,632954.8675884728
2851,42.49885913169982,68.35739746413398,18.339515162373623,164758.53191689766,282495.5976100025,-784930.4265850545,-469551.2642236097,78850.99599372577,-15008.490987812314,-791226.2274315567,-246519.04843002246,700068.9788034249,-275277.13898613286,-45819.689536349964,832351.6387190225
2852,43.02405429393525,69.20822930558771,18.339300438071,390423.46771369356,371901.5037605896,-567334.0981526464,-509192.6357661948,191994.9441626089,-137227.878942533,-606898.9923448777,-124750.08600004013,926639.9516665546,-82089.4020419855,-5074.0645360876015,1038845.6828323302
2853,41.44866733125753,66.65599793918086,19.89460251011096,-209865.52486608035,206520.60321180336,-1105157.8060520021,-441010.90387050423,-238216.82875778605,147114.62893071238,-1152995.06884729,-489340.49809997506,533832.8392409858,-671330.1297134277,-117245.15478326874,518738.4112352979
2854,41.97385894832679,67.50683459011927,19.894393443082503,70155.40397672083,227869.93919936768,-868338.0064589184,-461465.85724340164,-90779.20580620995,58122.73777315735,-876341.735175554,-318788.0491650007,624817.1210577247,-422305.160320125,-90915.30893671296,727417.1098314808
2855,42.499050429628284,68.3576694415156,19.894185020999856,331678.32816361455,292637.6431558392,-641701.860621959,-494140.7823679871,44368.52080822917,-36862.18006660502,-644056.6915900668,-182278.5664779596,808949.3687655212,-204519.9034154656,-51538.67215651812,944796.953725039
2856,43.024240424473064,69.20850328706388,19.893976823996866,566966.0703089745,378698.7735254937,-404976.17577549606,-532829.4057966011,165985.69857699683,-136534.06748497672,-439863.96018324135,-64181.491238286224,1044734.1194805,-16209.681863529762,8021.049677347087,1160637.0057543954
2857,41.448859950517885,66.6562549124781,21.44926058544338,-52177.05765197656,223799.15289880327,-957695.6339261607,-464836.78097842395,-234031.7659876565,122778.26312101436,-1003815.9492108035,-396338.8003438395,614081.2108753088,-601739.0826778624,-101815.57910500084,608328.4060588258
2858,41.97404710396118,67.5070936881796,21.44905829412607,225695.14704712664,243441.30830386234,-735138.7929714958,-484915.90714332205,-108456.08424672387,33425.393601755575,-747533.0810021773,-245000.11268091344,726530.8560625839,-369888.79769274034,-77336.72310198142,825046.0411416744
2859,42.49923397373212,68.35793061026902,21.448856136098247,489251.7318725113,303547.8347211712,-517006.48671903356,-517506.25679000746,19562.245507955373,-53054.60376914689,-519900.475263383,-128444.02982028692,924137.584958319,-162279.47179283388,-44099.02704476733,1050703.7277179058
